2020/7/27,3281,11,3281 GLP投資法人,168400,170900,165300,169900,17328,東証１部
2020/7/27,3282,11,3282 コンフォリア投,336500,339500,332000,339500,2160,東証１部
2020/7/27,3283,11,3283 日プロロ投資,352000,357000,344500,351500,7011,東証１部
2020/7/27,3284,11,3284 フージャース,540,549,537,549,89700,東証１部
2020/7/27,3286,13,3286 トラストＨ,322,327,322,327,1200,東証マ
2020/7/27,3287,11,3287 星野リゾ投資,420000,429000,416000,425000,1609,東証１部
2020/7/27,3288,11,3288 オープンハウス,3155,3170,3090,3120,1730600,東証１部
2020/7/27,3289,11,3289 東急不動産,445,447,436,444,3353100,東証１部
2020/7/27,3290,11,3290 ＳＩＡ不投資,240500,243300,239000,241100,328,東証１部
2020/7/27,3291,11,3291 飯田グループ,1735,1771,1718,1770,509600,東証１部
2020/7/27,3292,11,3292 イオンリート,112100,112700,110700,112000,6014,東証１部
2020/7/27,3293,91,3293 アズマハウス,1357,1368,1357,1362,1100,ＪＡＱ
2020/7/27,3294,11,3294 イーグランド,707,711,707,711,3200,東証１部
2020/7/27,3295,11,3295 ヒューリック投,123900,124600,122500,123500,5830,東証１部
2020/7/27,3296,11,3296 日本リート投資,315500,319500,309000,318500,1987,東証１部
2020/7/27,3297,91,3297 東武住販,882,882,866,866,1900,ＪＡＱ
2020/7/27,3298,11,3298 インベスコＪ,12540,12810,12520,12740,69896,東証１部
2020/7/27,3299,11,3299 ムゲンエステ,484,497,481,497,46800,東証１部
2020/7/27,3300,13,3300 AMBITON,615,624,612,616,17100,東証マ
2020/7/27,3302,11,3302 帝繊維,2416,2454,2358,2443,37900,東証１部
2020/7/27,3306,12,3306 日本麻,300,300,295,295,800,東証２部
2020/7/27,3309,11,3309 積水ハウス投資,69300,70300,68500,70200,10809,東証１部
2020/7/27,3315,11,3315 日本コークス,66,66,64,65,265700,東証１部
2020/7/27,3316,91,3316 東日コンシス,560,560,545,549,18600,ＪＡＱ
2020/7/27,3317,91,3317 フライングＧ,1370,1370,1368,1368,900,ＪＡＱ
2020/7/27,3319,11,3319 ゴルフＤＯ,504,504,492,501,34300,東証１部
2020/7/27,3320,12,3320 クロスプラス,569,569,546,555,16000,東証２部
2020/7/27,3321,11,3321 ミタチ産業,565,567,559,566,5200,東証１部
2020/7/27,3322,91,3322 アルファＧ,779,779,765,765,300,ＪＡＱ
2020/7/27,3323,91,3323 レカム,133,138,130,135,1794500,ＪＡＱ
2020/7/27,3326,91,3326 ランシステム,457,465,457,464,1900,ＪＡＱ
2020/7/27,3328,11,3328 ＢＥＥＮＯＳ,1191,1201,1167,1196,162100,東証１部
2020/7/27,3329,91,3329 東和フード,1189,1189,1181,1184,2100,ＪＡＱ
2020/7/27,3333,11,3333 あさひ,1608,1675,1592,1649,185600,東証１部
2020/7/27,3341,11,3341 日本調剤,1659,1688,1652,1664,18200,東証１部
2020/7/27,3344,91,3344 ワンダーコーポ,683,712,677,707,7500,ＪＡＱ
2020/7/27,3346,33,3346 ２１ＬＡＤＹ,139,140,137,140,7700,名証セ
2020/7/27,3347,12,3347 トラスト,164,164,162,164,7100,東証２部
2020/7/27,3349,12,3349 コスモス薬品,18860,19270,18800,19270,147500,東証１部
2020/7/27,3350,11,3350 レッドプラネット,71,71,68,68,151600,東証１部
2020/7/27,3352,91,3352 バッファロー,1169,1169,1127,1143,1800,ＪＡＱ
2020/7/27,3353,91,3353 メディ一光,6950,6950,6950,6950,100,ＪＡＱ
2020/7/27,3355,12,3355 クリヤマ,552,552,537,543,49700,東証２部
2020/7/27,3356,91,3356 テリロジー,546,568,542,565,140800,ＪＡＱ
2020/7/27,3358,91,3358 ワイエスフード,213,217,213,217,11300,ＪＡＱ
2020/7/27,3359,13,3359 タイセイ,620,674,620,624,591000,東証マ
2020/7/27,3360,11,3360 グリーンＨＳ,4455,4590,4450,4570,164100,東証１部
2020/7/27,3361,11,3361 トーエル,711,711,687,699,8800,東証１部
2020/7/27,3370,91,3370 フジタコーポ,461,461,432,441,17700,ＪＡＱ
2020/7/27,3371,11,3371 ソフトクリエ,2320,2379,2318,2379,30500,東証１部
2020/7/27,3372,12,3372 関門海,324,324,321,323,7100,東証２部
2020/7/27,3374,91,3374 内外テック,2821,2850,2695,2733,82200,ＪＡＱ
2020/7/27,3375,91,3375 ＺＯＡ,1035,1090,1034,1090,9900,ＪＡＱ
2020/7/27,3376,11,3376 オンリー,565,565,559,559,3800,東証１部
2020/7/27,3377,12,3377 バイク王,187,187,186,187,27100,東証２部
2020/7/27,3382,11,3382 セブン＆アイ,3388,3472,3377,3463,2749800,東証１部
2020/7/27,3384,33,3384 アークコア,388,388,379,380,400,名証セ
2020/7/27,3386,91,3386 コスモバイオ,1255,1309,1222,1309,209300,ＪＡＱ
2020/7/27,3387,11,3387 クリエイトレス,525,563,522,560,2341200,東証１部
2020/7/27,3388,11,3388 明治電機,1399,1399,1370,1392,4200,東証１部
2020/7/27,3390,91,3390 ユニバーサル,71,71,69,70,336500,ＪＡＱ
2020/7/27,3391,11,3391 ツルハＨ,14610,15080,14550,14980,162900,東証１部
2020/7/27,3392,11,3392 デリカフーズ,624,628,623,628,25800,東証１部
2020/7/27,3393,11,3393 スターティア,621,623,609,620,15000,東証１部
2020/7/27,3395,11,3395 サンマルク,1590,1615,1574,1615,35300,東証１部
2020/7/27,3396,11,3396 フェリシモ,1079,1079,1070,1076,7500,東証１部
2020/7/27,3397,11,3397 トリドール,1206,1227,1187,1227,293900,東証１部
2020/7/27,3399,91,3399 丸千代山岡,1900,1900,1892,1895,8500,ＪＡＱ
2020/7/27,3401,11,3401 帝人,1650,1662,1631,1660,1007100,東証１部
2020/7/27,3402,11,3402 東レ,491.7,499.7,484.4,499.3,6455900,東証１部
2020/7/27,3405,11,3405 クラレ,1104,1105,1086,1100,987200,東証１部
2020/7/27,3407,11,3407 旭化成,819.5,819.7,801.1,812,5770200,東証１部
2020/7/27,3408,11,3408 サカイオーベ,2180,2225,2155,2225,4600,東証１部
2020/7/27,3409,12,3409 北日紡,623,623,605,621,24200,東証２部
2020/7/27,3415,11,3415 TOKYO BASE,296,296,286,296,320800,東証１部
2020/7/27,3416,13,3416 ビクタス,1258,1258,1213,1228,2300,東証マ
2020/7/27,3417,91,3417 大木ヘルス,1270,1273,1241,1250,23700,ＪＡＱ
2020/7/27,3418,13,3418 バルニバーバ,901,920,895,920,14200,東証マ
2020/7/27,3419,13,3419 アートグリーン,1152,1158,1152,1155,1700,名証セ
2020/7/27,3420,12,3420 ケーエフシー,2000,2013,1992,2005,5700,東証２部
2020/7/27,3421,11,3421 稲葉製作,1414,1426,1412,1426,51600,東証１部
2020/7/27,3422,32,3422 丸順,470,478,469,475,3100,名証２部
2020/7/27,3423,91,3423 エスイー,288,294,270,280,62500,ＪＡＱ
2020/7/27,3424,91,3424 ミヤコ,1318,1318,1318,1318,2100,ＪＡＱ
2020/7/27,3426,91,3426 アトムリビン,0,0,0,0,0,ＪＡＱ
2020/7/27,3431,11,3431 宮地エンジ,1667,1667,1609,1643,18000,東証１部
2020/7/27,3433,11,3433 トーカロ,1192,1214,1181,1211,139100,東証１部
2020/7/27,3434,11,3434 アルファＣｏ,940,952,931,952,4500,東証１部
2020/7/27,3435,12,3435 サンコーテク,926,926,905,917,3600,東証２部
2020/7/27,3436,11,3436 ＳＵＭＣＯ,1651,1669,1632,1669,5827800,東証１部
2020/7/27,3437,91,3437 特殊電極,0,0,0,0,0,ＪＡＱ
2020/7/27,3439,91,3439 三ツ知,2253,2253,2253,2253,300,ＪＡＱ
2020/7/27,3440,12,3440 日創プロニティ,644,650,639,650,10400,東証２部
2020/7/27,3441,91,3441 山王,1027,1027,979,1000,17900,ＪＡＱ
2020/7/27,3442,32,3442 MIEコーポ,620,620,615,615,1500,名証２部
2020/7/27,3443,11,3443 川田テクノ,4665,4670,4625,4650,9200,東証１部
2020/7/27,3444,91,3444 菊池製作所,731,747,725,740,27300,ＪＡＱ
2020/7/27,3445,11,3445 RSTechnologies,3920,3950,3830,3950,88700,東証１部
2020/7/27,3446,13,3446 ジェイテックコ,3290,3290,3120,3150,22400,東証マ
2020/7/27,3447,11,3447 信和,707,707,693,707,28200,東証１部
2020/7/27,3449,12,3449 テクノフレックス,1330,1376,1324,1354,75300,東証１部
2020/7/27,3451,11,3451 トーセイリート,101200,102400,100500,101900,1019,東証１部
2020/7/27,3452,11,3452 ビーロット,594,623,589,623,71100,東証１部
2020/7/27,3453,11,3453 ケネディクス投資,190700,192000,188300,191000,3403,東証１部
2020/7/27,3454,11,3454 Ｆブラザーズ,739,758,725,750,27900,東証１部
2020/7/27,3455,11,3455 ヘルスケア,124500,124500,122400,123400,535,東証１部
2020/7/27,3457,11,3457 ハウスドゥ,836,839,828,835,63700,東証１部
2020/7/27,3458,11,3458 シーアールイー,1590,1605,1580,1588,24700,東証１部
2020/7/27,3459,11,3459 サムティレジ,100700,101300,100000,101100,1348,東証１部
2020/7/27,3461,13,3461 パルマ,780,791,776,789,19200,東証マ
2020/7/27,3462,11,3462 野村不動ＭＦ,127300,130600,126200,129800,13332,東証１部
2020/7/27,3463,11,3463 いちごホテル,61100,62900,60700,62100,652,東証１部
2020/7/27,3464,11,3464 プロパティＡ,1049,1060,1045,1056,8100,東証１部
2020/7/27,3465,11,3465 ケイアイスター,1792,1835,1768,1835,44700,東証１部
2020/7/27,3466,11,3466 ラサールロジ,180000,185200,179200,184400,4589,東証１部
2020/7/27,3467,11,3467 アグレ都市,528,528,519,519,7500,東証１部
2020/7/27,3468,11,3468 スターアジア,91900,93600,90700,92100,4722,東証１部
2020/7/27,3469,12,3469 デュアルタップ,440,451,440,445,11500,東証２部
2020/7/27,3470,11,3470 マリモ地方投資,96500,96900,95500,96600,381,東証１部
2020/7/27,3471,11,3471 三井不動投資法人,539000,545000,532000,542000,1671,東証１部
2020/7/27,3472,11,3472 大江戸温泉Ｒ,59800,59800,58000,58600,886,東証１部
2020/7/27,3473,11,3473 さくら総合投信,78500,81200,78500,80000,1173,東証１部
2020/7/27,3474,13,3474 Ｇファクトリ,301,302,298,298,5300,東証マ
2020/7/27,3475,11,3475 グッドコム,1656,1656,1626,1630,25600,東証１部
2020/7/27,3476,11,3476 投資法人みらい,35000,35500,34600,35300,7488,東証１部
2020/7/27,3477,13,3477 フォーライフ,828,828,818,818,900,東証マ
2020/7/27,3478,11,3478 森トラスト法人,88600,92100,88400,91400,2347,東証１部
2020/7/27,3479,13,3479 テケーピー,2770,2873,2707,2731,707500,東証マ
2020/7/27,3480,11,3480 ジェイヱスビー,2748,2821,2745,2821,16100,東証１部
2020/7/27,3481,11,3481 三菱地物流,452000,455500,444500,454000,732,東証１部
2020/7/27,3482,13,3482 ロードスター,530,530,504,520,65900,東証マ
2020/7/27,3484,11,3484 テンポノイベ－ション,640,643,627,635,23500,東証１部
2020/7/27,3486,11,3486 グローバルリンク,609,623,609,623,10500,東証１部
2020/7/27,3487,11,3487 CREロジスティクス,158800,160500,158800,159700,3347,東証１部
2020/7/27,3488,11,3488 ザイマックス投資,87500,87900,86300,87000,1216,東証１部
2020/7/27,3489,13,3489 フェイスネット,1092,1119,1090,1095,5000,東証マ
2020/7/27,3490,91,3490 アズ企画設計,1001,1030,1001,1030,400,ＪＡＱ
2020/7/27,3491,13,3491 ＧＡテクノロジー,7090,7340,6760,6830,102300,東証マ
2020/7/27,3492,11,3492 タカラレーペン,86600,87400,85600,87100,1787,東証１部
2020/7/27,3493,11,3493 伊藤忠アドバンス,158100,160700,155600,158900,5558,東証１部
2020/7/27,3494,91,3494 マリオン,1105,1130,1100,1107,400,ＪＡＱ
2020/7/27,3495,91,3495 香陵住販,1388,1391,1388,1388,300,ＪＡＱ
2020/7/27,3496,13,3496 アズーム,4065,4065,3835,3950,33600,東証マ
2020/7/27,3497,13,3497 リーガル不動,1040,1056,1030,1030,28200,東証マ
2020/7/27,3498,13,3498 霞ヶ関キャピ,3645,3820,3625,3810,19200,東証マ
2020/7/27,3501,11,3501 住江織,1973,1989,1956,1978,4300,東証１部
2020/7/27,3504,32,3504 丸八ホール,642,644,642,642,1700,名証２部
2020/7/27,3512,11,3512 フエルト,479,485,475,485,8100,東証１部
2020/7/27,3513,11,3513 イチカワ,1292,1300,1286,1300,6400,東証１部
2020/7/27,3515,91,3515 フジコー,0,0,0,0,0,ＪＡＱ
2020/7/27,3521,11,3521 エコナホール,91,92,91,92,148700,東証１部
2020/7/27,3524,11,3524 日東網,1382,1397,1375,1397,7200,東証１部
2020/7/27,3526,11,3526 芦森工,983,989,958,989,13200,東証１部
2020/7/27,3528,12,3528 グローベルス,37,37,34,34,2707500,東証２部
2020/7/27,3529,11,3529 アツギ,582,583,576,583,25200,東証１部
2020/7/27,3536,91,3536 アクサスＨ,110,110,104,105,532100,ＪＡＱ
2020/7/27,3537,91,3537 昭栄薬品,968,968,953,968,44200,ＪＡＱ
2020/7/27,3538,11,3538 ウイルプラス,560,575,554,571,11700,東証１部
2020/7/27,3539,11,3539 JMホール,3500,3565,3465,3525,104400,東証１部
2020/7/27,3540,91,3540 歯愛メディカル,4240,4355,4175,4220,22400,ＪＡＱ
2020/7/27,3541,13,3541 農業研究所,460,468,455,467,59300,東証マ
2020/7/27,3542,13,3542 ベガコーポ,1824,1965,1824,1829,165600,東証マ
2020/7/27,3543,11,3543 コメダＨＤ,1807,1813,1777,1813,212800,東証１部
2020/7/27,3544,11,3544 サツドラＨ,1968,1974,1960,1974,3300,東証１部
2020/7/27,3546,11,3546 ダイユーリック,1390,1390,1328,1346,106100,東証１部
2020/7/27,3547,11,3547 串カツ田中,1718,1728,1693,1720,75600,東証１部
2020/7/27,3548,11,3548 バロックＪ,641,641,617,623,102800,東証１部
2020/7/27,3549,11,3549 クスリのアオキ,9780,9900,9730,9900,165800,東証１部
2020/7/27,3550,13,3550 スタジオアタオ,398,401,380,398,55800,東証マ
2020/7/27,3551,11,3551 ダイニック,769,787,766,787,5800,東証１部
2020/7/27,3553,11,3553 共和レ,647,647,623,642,12900,東証１部
2020/7/27,3556,13,3556 リネットＪ,410,417,399,415,75600,東証マ
2020/7/27,3557,13,3557 ユナイテット＆,1000,1042,1000,1042,1300,東証マ
2020/7/27,3558,13,3558 ロコンド,2594,2820,2590,2688,1972500,東証マ
2020/7/27,3559,11,3559 ピーバン,930,955,928,938,15500,東証１部
2020/7/27,3560,13,3560 ほぼ日,4035,4035,4010,4010,1000,東証マ
2020/7/27,3561,11,3561 力の源,650,666,639,666,59700,東証１部
2020/7/27,3562,91,3562 Ｎｏ.１,1548,1562,1504,1562,92900,ＪＡＱ
2020/7/27,3563,11,3563 スシロー,2424,2450,2388,2450,812900,東証１部
2020/7/27,3564,11,3564 LIXILビバ,2595,2596,2593,2593,99000,東証１部
2020/7/27,3565,13,3565 アセンテック,3865,3940,3775,3800,167900,東証マ
2020/7/27,3566,13,3566 ユニネクスト,1191,1191,1171,1171,5100,東証マ
2020/7/27,3569,11,3569 セーレン,1308,1338,1294,1328,69000,東証１部
2020/7/27,3571,12,3571 ソトー,950,958,947,958,4200,東証２部
2020/7/27,3577,11,3577 東海染,1129,1129,1114,1125,3500,東証１部
2020/7/27,3578,12,3578 倉庫精,491,504,491,504,1500,東証２部
2020/7/27,3580,11,3580 小松マテーレ,707,748,705,748,55200,東証１部
2020/7/27,3583,12,3583 オーベクス,0,0,0,0,0,東証２部
2020/7/27,3591,11,3591 ワコールＨ,1950,1962,1922,1961,160000,東証１部
2020/7/27,3593,11,3593 ホギメデ,3340,3340,3245,3275,102600,東証１部
2020/7/27,3597,12,3597 自重堂,5990,6000,5990,6000,800,東証２部
2020/7/27,3598,12,3598 山喜,199,199,195,199,20400,東証２部
2020/7/27,3600,12,3600 フジックス,0,0,0,0,0,東証２部
2020/7/27,3604,12,3604 川本産業,1270,1313,1270,1290,89200,東証２部
2020/7/27,3607,11,3607 クラウディア,327,332,326,332,18400,東証１部
2020/7/27,3608,11,3608 ＴＳＩホール,325,326,316,322,308000,東証１部
2020/7/27,3611,11,3611 マツオカコーポ,1803,1857,1782,1853,14300,東証１部
2020/7/27,3612,11,3612 ワールド,1396,1398,1362,1398,104400,東証１部
2020/7/27,3622,13,3622 ネットイヤー,640,656,632,641,16700,東証マ
2020/7/27,3623,13,3623 ビリングシス,1512,1512,1472,1497,63300,東証マ
2020/7/27,3624,13,3624 アクセルＭ,325,326,318,321,36500,東証マ
2020/7/27,3625,91,3625 テックファーム,788,793,774,785,23300,ＪＡＱ
2020/7/27,3626,11,3626 ＩＴホール,2267,2283,2247,2273,624600,東証１部
2020/7/27,3627,11,3627 ネオス,614,626,608,626,47900,東証１部
2020/7/27,3628,13,3628 データホライ,1845,1947,1832,1840,26400,東証マ
2020/7/27,3630,11,3630 電算システム,4550,4815,4510,4795,195600,東証１部
2020/7/27,3632,11,3632 グリー,445,454,441,453,559800,東証１部
2020/7/27,3633,12,3633 ペパボーイ,3530,3860,3505,3805,154900,東証２部
2020/7/27,3634,13,3634 ソケッツ,1001,1010,990,1010,4300,東証マ
2020/7/27,3635,11,3635 コーエテクモ,3400,3430,3275,3420,443600,東証１部
2020/7/27,3636,11,3636 三菱総研,4305,4305,4220,4300,25900,東証１部
2020/7/27,3639,11,3639 ボルテージ,499,501,482,489,172300,東証１部
2020/7/27,3640,11,3640 電算,2199,2238,2199,2238,1700,東証１部
2020/7/27,3641,91,3641 パピレス,2474,2508,2458,2490,13800,ＪＡＱ
2020/7/27,3645,13,3645 メディカルネット,456,457,448,452,6200,東証マ
2020/7/27,3646,13,3646 駅探,474,487,474,476,16800,東証マ
2020/7/27,3647,12,3647 コネクトＨ,198,200,195,200,22300,東証２部
2020/7/27,3648,11,3648 ＡＧＳ,860,863,854,860,13900,東証１部
2020/7/27,3649,11,3649 ファインデックス,965,984,956,975,200500,東証１部
2020/7/27,3652,13,3652 デジタルメディ,3220,3220,3160,3190,4200,東証マ
2020/7/27,3653,13,3653 モルフォ,1750,1750,1704,1737,25200,東証マ
2020/7/27,3655,11,3655 ブレインパッド,4120,4190,4075,4190,40900,東証１部
2020/7/27,3656,11,3656 Klab,722,722,701,714,529200,東証１部
2020/7/27,3657,11,3657 ポールピット,855,861,839,861,118700,東証１部
2020/7/27,3658,11,3658 イーブック,3140,3335,3140,3315,314900,東証１部
2020/7/27,3659,11,3659 ネクソン,2416,2493,2416,2482,3391700,東証１部
2020/7/27,3660,11,3660 アイスタイル,279,279,268,274,653900,東証１部
2020/7/27,3661,11,3661 エムアップ,2348,2356,2305,2332,80100,東証１部
2020/7/27,3662,11,3662 エイチーム,891,891,874,889,73000,東証１部
2020/7/27,3663,12,3663 アートスパーク,794,829,790,819,74700,東証２部
2020/7/27,3664,13,3664 モブキャスト,181,181,177,179,281700,東証マ
2020/7/27,3665,11,3665 エニグモ,1300,1326,1260,1322,327700,東証１部
2020/7/27,3666,11,3666 テクノスＪ,813,834,799,813,298400,東証１部
2020/7/27,3667,11,3667 ENISH,825,845,823,827,901400,東証１部
2020/7/27,3668,11,3668 コロプラ,992,1001,965,968,1438100,東証１部
2020/7/27,3670,91,3670 協立情報,1763,1784,1755,1755,700,ＪＡＱ
2020/7/27,3671,11,3671 ソフトマックス,815,820,806,813,11900,東証１部
2020/7/27,3672,11,3672 オルトプラス,435,435,428,431,219700,東証１部
2020/7/27,3673,11,3673 ブロードリーフ,561,563,556,563,123200,東証１部
2020/7/27,3674,13,3674 オークファン,920,970,915,936,150600,東証マ
2020/7/27,3675,11,3675 クロスマーケ,330,333,325,331,52200,東証１部
2020/7/27,3676,11,3676 デジタルハーツ,860,872,843,869,40600,東証１部
2020/7/27,3677,11,3677 システム情報,1401,1462,1395,1462,334300,東証１部
2020/7/27,3678,11,3678 メディアドゥ,5380,5480,5340,5400,96700,東証１部
2020/7/27,3679,11,3679 じげん,311,311,299,303,669400,東証１部
2020/7/27,3680,13,3680 ホットリンク,528,559,528,531,344600,東証マ
2020/7/27,3681,11,3681 ブイキューブ,1238,1254,1202,1236,1157500,東証１部
2020/7/27,3682,11,3682 エンカレッジ,795,795,779,787,10400,東証１部
2020/7/27,3683,11,3683 サイバーリンク,2200,2277,2176,2253,90000,東証１部
2020/7/27,3686,11,3686 デーエルイー,401,447,393,415,1550400,東証１部
2020/7/27,3687,11,3687 フィックスターズ,1188,1188,1154,1181,87100,東証１部
2020/7/27,3688,11,3688 ＶＯＹＡＧＥ,1310,1336,1289,1336,53000,東証１部
2020/7/27,3689,13,3689 イグニス,1685,1763,1675,1727,603100,東証マ
2020/7/27,3690,13,3690 ロックオン,1320,1338,1316,1330,10800,東証マ
2020/7/27,3691,13,3691 リアルワールド,520,526,504,514,21700,東証マ
2020/7/27,3692,13,3692 ＦＦＲＩ,2375,2379,2333,2336,22700,東証マ
2020/7/27,3694,11,3694 オプティム,3315,3455,3315,3395,324800,東証１部
2020/7/27,3695,13,3695 ＧＭＯリサ,1716,1716,1665,1675,7300,東証マ
2020/7/27,3696,11,3696 セレス,1221,1221,1159,1200,370600,東証１部
2020/7/27,3697,13,3697 ＳＨＩＦＴ,11440,11830,11440,11770,156400,東証マ
2020/7/27,3698,13,3698 ミドルウェア,1640,1640,1602,1621,18800,東証マ
2020/7/27,3708,11,3708 特殊東海Ｈ,4640,4765,4630,4765,15700,東証１部
2020/7/27,3710,91,3710 ジョルダン,1090,1316,1050,1260,2310900,ＪＡＱ
2020/7/27,3712,12,3712 情報企画,2590,2598,2572,2592,3400,東証２部
2020/7/27,3719,91,3719 ＢＢＨ,134,136,131,134,408700,ＪＡＱ
2020/7/27,3723,13,3723 ファルコム,1355,1380,1354,1380,7200,東証マ
2020/7/27,3726,12,3726 フォーシーズ,552,553,547,550,14900,東証２部
2020/7/27,3727,13,3727 アプリックス,304,315,300,314,249100,東証マ
2020/7/27,3733,91,3733 ソフトサービス,11050,11050,10900,10950,1200,ＪＡＱ
2020/7/27,3738,11,3738 ティーガイア,1940,1940,1914,1936,101000,東証１部
2020/7/27,3739,33,3739 コムシード,640,675,631,660,76700,名証セ
2020/7/27,3741,11,3741 セック,3005,3025,2980,3025,10000,東証１部
2020/7/27,3744,12,3744 テンアートニ,848,884,847,867,72100,東証２部
2020/7/27,3747,12,3747 インタートレ,418,425,415,424,57400,東証２部
2020/7/27,3750,12,3750 FRACTALE,1410,1487,1383,1481,8600,東証２部
2020/7/27,3751,11,3751 日アジアＧ,291,294,288,291,67500,東証１部
2020/7/27,3753,12,3753 フライトシス,727,732,714,720,85900,東証２部
2020/7/27,3758,91,3758 アエリア,474,474,463,473,113300,ＪＡＱ
2020/7/27,3760,91,3760 ケイブ,2149,2189,2072,2108,867900,ＪＡＱ
2020/7/27,3762,11,3762 テクマトリクス,1750,1789,1734,1781,314400,東証１部
2020/7/27,3763,11,3763 プロシップ,1500,1500,1456,1499,14400,東証１部
2020/7/27,3765,11,3765 ガンホー,1924,1958,1921,1953,862900,東証１部
2020/7/27,3766,91,3766 システムズＤ,624,624,612,613,600,ＪＡＱ
2020/7/27,3768,12,3768 Ｒモンスター,1549,1549,1490,1523,9600,東証２部
2020/7/27,3769,11,3769 ＧＭＯＰＧ,11260,11390,11110,11190,372200,東証１部
2020/7/27,3770,11,3770 ザッパラス,397,404,394,402,8300,東証１部
2020/7/27,3771,11,3771 システムＲ,2014,2087,2004,2086,29200,東証１部
2020/7/27,3772,12,3772 ドリームバイザ,1080,1130,1055,1119,51800,東証２部
2020/7/27,3773,13,3773 アドメディア,966,975,938,940,215400,東証マ
2020/7/27,3774,11,3774 イニシアティ,3585,3735,3580,3690,234800,東証１部
2020/7/27,3775,33,3775 ガイアックス,716,716,704,713,5100,名証セ
2020/7/27,3776,91,3776 ＢＢタワー,192,196,192,194,331700,ＪＡＱ
2020/7/27,3777,91,3777 ターボリナックス,20,22,20,21,666200,ＪＡＱ
2020/7/27,3778,11,3778 さくらネット,609,625,608,625,191200,東証１部
2020/7/27,3779,91,3779 ジェイエスコム,107,108,105,108,28100,ＪＡＱ
2020/7/27,3782,13,3782 ＤＤＳ,265,270,264,266,269900,東証マ
2020/7/27,3784,11,3784 ヴィンクス,1266,1266,1232,1258,37000,東証１部
2020/7/27,3787,12,3787 テクノマセマ,809,809,791,791,1800,東証２部
2020/7/27,3788,11,3788 ＧＭＯ,7610,7850,7610,7740,334900,東証１部
2020/7/27,3791,91,3791 ＩＧポート,1425,1425,1398,1407,2400,ＪＡＱ
2020/7/27,3793,13,3793 ドリコム,659,681,641,678,140900,東証マ
2020/7/27,3796,12,3796 いい生活,667,739,662,727,299800,東証２部
2020/7/27,3798,91,3798 ウルシステム,3000,3035,2985,3010,20700,ＪＡＱ
2020/7/27,3799,12,3799 キーウェアソ,920,955,920,952,58200,東証２部
2020/7/27,3800,91,3800 ユニリタ,1885,1885,1851,1858,4200,ＪＡＱ
2020/7/27,3802,91,3802 エコミック,1307,1307,1270,1303,8200,ＪＡＱ
2020/7/27,3803,91,3803 イメージ情報,488,489,470,470,800,ＪＡＱ
2020/7/27,3804,91,3804 システムディ,1331,1356,1315,1350,28200,ＪＡＱ
2020/7/27,3807,91,3807 フィスコ,125,127,123,126,127500,ＪＡＱ
2020/7/27,3808,33,3808 ＯＫウェイヴ,467,469,461,464,45600,名証セ
2020/7/27,3810,13,3810 サイバステ,995,995,965,975,412700,東証マ
2020/7/27,3814,91,3814 アルファクス,540,548,529,533,6700,ＪＡＱ
2020/7/27,3815,13,3815 メディア工房,299,302,296,300,5300,東証マ
2020/7/27,3816,91,3816 大和コンピ,1665,1722,1657,1710,17300,ＪＡＱ
2020/7/27,3817,11,3817 ＳＲＡ,2361,2361,2293,2349,20000,東証１部
2020/7/27,3823,12,3823 アクロディア,213,215,209,213,316500,東証２部
2020/7/27,3825,12,3825 リミックス,94,96,93,96,925300,東証２部
2020/7/27,3826,11,3826 システムイン,799,816,788,816,127000,東証１部
2020/7/27,3830,33,3830 ギガプライ,1326,1356,1322,1351,6300,名証セ
2020/7/27,3834,11,3834 朝日ネット,1140,1162,1127,1162,223000,東証１部
2020/7/27,3835,11,3835 eBASE,1559,1606,1525,1536,528600,東証１部
2020/7/27,3836,11,3836 アバント,1030,1058,1010,1054,137300,東証１部
2020/7/27,3837,11,3837 アドソル日進,2319,2346,2288,2346,18000,東証１部
2020/7/27,3839,12,3839 ＯＤＫソリュー,663,690,658,690,58300,東証２部
2020/7/27,3840,12,3840 バス,162,165,161,164,200200,東証２部
2020/7/27,3841,91,3841 ジーダット,1170,1201,1154,1197,2700,ＪＡＱ
2020/7/27,3842,91,3842 ネクストジ,1776,1802,1753,1753,13800,ＪＡＱ
2020/7/27,3843,11,3843 フリービット,800,805,792,803,126200,東証１部
2020/7/27,3844,11,3844 コムチュア,2661,2716,2621,2715,122500,東証１部
2020/7/27,3845,91,3845 アイフリーク,163,165,162,163,55900,ＪＡＱ
2020/7/27,3847,91,3847 パシフィック,3330,3360,3330,3360,800,ＪＡＱ
2020/7/27,3848,91,3848 データアプリ,1430,1430,1408,1422,4100,ＪＡＱ
2020/7/27,3850,12,3850 ＮＴＴＤＩＭ,3195,3370,3095,3255,95000,東証２部
2020/7/27,3851,91,3851 日本一ソフト,945,948,928,948,4900,ＪＡＱ
2020/7/27,3852,11,3852 サイパーコム,1790,1836,1781,1836,18300,東証１部
2020/7/27,3853,11,3853 アステリア,476,486,468,486,137900,東証１部
2020/7/27,3854,11,3854 アイル,1538,1580,1528,1577,98900,東証１部
2020/7/27,3856,12,3856 Abalance,1070,1085,1012,1028,95000,東証２部
2020/7/27,3857,91,3857 ラックＨ,1128,1138,1115,1129,105400,ＪＡＱ
2020/7/27,3858,91,3858 ユビキタス,880,955,870,949,569600,ＪＡＱ
2020/7/27,3861,11,3861 王子紙,466,477,465,477,1919100,東証１部
